Distrito,Municipio,Freguesia (Simpli),DTMN21,DTMNFR21,DTMNFRSEC21,SECNUM21,SSNUM21,SECSSNUM21,SUBSECCAO,Edifícios Clássicos Total,Edifícios Clássicos com 1 ou 2 Alojamentos,Edifícios Clássicos com 3 ou Mais Alojamentos,Edifícios Exclusivamente Residenciais,Edifícios com 1 ou 2 Pisos,Edifícios com 3 ou Mais Pisos,Edifícios Construídos Antes de 1945,Edifícios Construídos Entre 1946 e 1980,Edifícios Construídos Entre 1981 e 2000,Edifícios Construídos Entre 2001 e 2010,Edifícios Construídos Entre 2011 e 2021,Edifícios com Necessidade de Reparação,Alojamentos Total,Alojamentos Familiares,Alojamentos Familiares Habituais,Alojamentos Familiares Vagos ou Secundários,Alojamentos Habituais Acessíveis a Cadeiras de Rodas,Alojamentos Habituais com Estacionamento,Alojamentos Habituais Propriedade dos Ocupantes,Alojamentos Habituais Arrendados,Agregados Domésticos Privados Total,Agregados Domésticos de 1 ou 2 Pessoas,Agregados Domésticos de 3 ou Mais Pessoas,Núcleos Familiares Total,Núcleos Familiares com Filhos,Indivíduos Total,Indivíduos Masculinos,Indivíduos Femininos,Indivíduos de 0 a 14 Anos,Indivíduos de 15 a 24 Anos,Indivíduos de 25 a 64 Anos,Indivíduos com 65 ou Mais Anos,geom_Length,geom_Area
Coimbra,Figueira da Foz,Bom Sucesso,605,60515,60515002,2,16,216,6051500216,10,10,0,10,10,0,0,4,4,0,2,1,10,10,9,1,5,8,9,0,9,4,5,7,5,24,10,14,5,2,13,4,1504.521913495457,85903.7092035006
Coimbra,Montemor-o-Velho,Liceia,610,61005,61005001,1,10,110,6100500110,9,9,0,9,9,0,0,5,3,1,0,4,9,9,8,1,5,7,8,0,8,6,2,8,1,18,8,10,0,1,7,10,774.6049626334416,25288.44256293092
Coimbra,Montemor-o-Velho,Liceia,610,61005,61005001,1,11,111,6100500111,18,18,0,18,18,0,0,9,5,2,2,9,18,18,15,3,9,13,13,2,15,8,7,11,5,37,18,19,2,5,23,7,1160.135404395446,69854.55359824664
Coimbra,Montemor-o-Velho,Liceia,610,61005,61005001,1,12,112,6100500112,11,11,0,11,11,0,0,6,3,2,0,8,11,11,9,2,4,8,9,0,9,2,7,10,7,35,17,18,6,5,19,5,3124.003184445975,527202.4021039187
Coimbra,Montemor-o-Velho,Liceia,610,61005,61005001,1,13,113,6100500113,7,7,0,7,7,0,0,2,2,1,2,5,7,7,5,2,4,5,5,0,5,4,1,4,1,11,5,6,0,1,8,2,2820.711700122776,351207.3895997762
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,13,113,6100200113,14,14,0,14,14,0,0,7,4,3,0,10,18,18,14,4,10,13,14,0,14,10,4,11,3,30,16,14,4,0,16,10,1584.068653947136,109376.673459198
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,14,114,6100200114,7,7,0,7,7,0,0,2,2,3,0,3,7,7,7,0,5,5,7,0,7,3,4,7,3,21,11,10,2,2,13,4,1580.438026390139,138697.4599061603
Coimbra,Montemor-o-Velho,Liceia,610,61005,61005001,1,44,144,6100500144,18,18,0,18,18,0,4,5,6,3,0,10,18,18,13,5,6,7,12,0,13,4,9,16,7,45,24,21,6,2,26,11,1795.3727011166,171152.7397247577
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,15,115,6100200115,20,20,0,19,20,0,5,10,5,0,0,16,21,21,12,9,9,10,10,1,12,8,4,10,5,30,13,17,3,6,11,10,2689.731787563473,462887.8056577683
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,16,116,6100200116,4,4,0,4,4,0,0,2,2,0,0,0,4,4,3,1,2,2,3,0,3,2,1,3,1,7,4,3,0,1,2,4,1376.910554066438,84258.75457329728
Coimbra,Montemor-o-Velho,Liceia,610,61002,61002001,1,17,117,6100200117,18,18,0,18,18,0,4,9,3,0,2,10,18,18,16,2,12,10,15,0,16,9,7,14,4,45,24,21,4,4,27,10,2433.196320094207,311988.5589367455
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,18,118,6100200118,10,10,0,10,10,0,0,4,3,2,1,1,11,11,10,1,7,8,9,0,10,6,4,9,3,24,12,12,1,3,11,9,3197.8916119262,566906.3077563219
Coimbra,Figueira da Foz,Buarcos e São Julião,605,60520,60520006,6,11,611,6052000611,7,7,0,7,6,1,0,0,6,1,0,0,7,7,5,2,3,5,5,0,5,4,1,4,1,10,4,6,0,1,3,6,605.224484658491,19049.07320709248
Coimbra,Figueira da Foz,Tavarede,605,60524,60524003,3,2,302,6052400302,16,15,0,16,16,0,0,7,8,0,1,13,16,15,12,3,6,11,11,1,13,8,5,11,2,33,17,16,1,4,14,14,2511.055077953178,324276.0746646929
Coimbra,Figueira da Foz,Alhadas,605,60519,60519002,2,7,207,6051900207,24,24,0,24,24,0,3,4,15,2,0,2,27,27,23,4,10,22,18,2,23,14,9,18,3,54,24,30,2,7,25,20,1684.674916656761,98491.4205502149
Coimbra,Figueira da Foz,Buarcos e São Julião,605,60520,60520006,6,12,612,6052000612,7,7,0,7,6,1,0,0,6,1,0,1,7,7,3,4,2,3,3,0,3,2,1,3,1,7,4,3,1,0,2,4,1006.603394005806,57545.40569962993
Coimbra,Figueira da Foz,Buarcos e São Julião,605,60520,60520015,15,16,1516,6052001516,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2949.318407271106,255899.6015790939
Coimbra,Figueira da Foz,Maiorca,605,60507,60507002,2,25,225,6050700225,49,49,0,49,49,0,2,33,10,3,1,41,50,50,34,16,15,17,28,0,34,22,12,23,10,79,42,37,9,9,35,26,1989.104722896902,190232.8995931777
Coimbra,Figueira da Foz,Maiorca,605,60507,60507002,2,26,226,6050700226,41,41,0,41,41,0,3,25,11,2,0,39,42,42,24,18,9,15,19,1,24,14,10,22,6,63,31,32,7,1,29,26,899.7965670242868,49030.42717302782
Coimbra,Figueira da Foz,Alhadas,605,60519,60519002,2,8,208,6051900208,22,22,0,22,22,0,3,8,10,1,0,3,22,22,16,6,6,13,15,1,16,10,6,10,3,33,16,17,1,2,19,11,717.8393809180264,27404.06979161979
Coimbra,Figueira da Foz,Tavarede,605,60520,60520006,6,13,613,6052000613,36,36,0,36,35,1,5,23,4,4,0,25,38,38,13,25,7,9,11,2,13,7,6,10,5,32,15,17,6,2,12,12,2167.897020396664,274020.6585911972
Coimbra,Figueira da Foz,Alhadas,605,60519,60519003,3,16,316,6051900316,15,15,0,15,15,0,3,6,6,0,0,4,16,16,8,8,3,8,6,0,8,7,1,5,0,14,5,9,0,0,2,12,1613.234132943237,123478.1485659279
Coimbra,Figueira da Foz,Maiorca,605,60507,60507002,2,27,227,6050700227,12,12,0,12,12,0,0,5,1,6,0,10,12,12,10,2,4,9,9,0,10,5,5,9,2,27,15,12,2,1,13,11,1687.267065556258,96554.28841103862
Coimbra,Figueira da Foz,Maiorca,605,60521,60521002,2,3,203,6052100203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8483.98982678468,3579593.687054523
Coimbra,Figueira da Foz,Alhadas,605,60519,60519003,3,17,317,6051900317,23,23,0,23,23,0,3,8,8,4,0,6,23,23,14,9,8,9,13,0,14,12,2,14,0,30,13,17,0,0,12,18,1485.022260770847,137127.5908341926
Coimbra,Figueira da Foz,Alhadas,605,60519,60519003,3,18,318,6051900318,14,14,0,14,13,1,4,4,4,2,0,11,14,14,4,10,0,3,4,0,4,4,0,2,0,6,3,3,0,0,1,5,599.8874220022988,17746.93748662598
Coimbra,Figueira da Foz,Buarcos e São Julião,605,60520,60520006,6,14,614,6052000614,18,18,0,18,17,1,1,5,8,3,1,11,18,18,6,12,2,4,6,0,6,5,1,3,3,11,5,6,1,2,5,3,1003.4176978982,52823.55644703302
Coimbra,Figueira da Foz,Ferreira-a-Nova,605,60521,60521001,1,7,107,6052100107,2,2,0,2,2,0,0,2,0,0,0,0,2,2,1,1,0,1,1,0,1,1,0,1,0,2,1,1,0,1,1,0,4128.381983937174,832083.1971505351
Coimbra,Figueira da Foz,Moinhos da Gândara,605,60518,60518001,1,27,127,6051800127,11,11,0,11,11,0,0,6,4,1,0,10,11,11,7,4,6,6,7,0,7,6,1,6,1,15,8,7,2,0,7,6,1308.646805949446,81734.15308432665
Coimbra,Figueira da Foz,Moinhos da Gândara,605,60518,60518001,1,28,128,6051800128,21,21,0,21,21,0,0,11,7,2,1,14,21,21,13,8,10,12,11,0,13,10,3,12,1,28,15,13,0,1,17,10,1902.391538648938,229060.848112464
Coimbra,Figueira da Foz,Ferreira-a-Nova,605,60521,60521001,1,8,108,6052100108,2,2,0,2,2,0,0,1,1,0,0,0,2,2,2,0,1,2,1,1,2,1,1,2,2,8,2,6,2,0,4,2,815.1916793815712,16290.35105012523
Coimbra,Figueira da Foz,Moinhos da Gândara,605,60518,60518001,1,29,129,6051800129,7,7,0,7,7,0,2,4,1,0,0,5,7,7,4,3,3,3,4,0,4,2,2,3,1,9,4,5,1,0,2,6,997.1878079244035,48781.12902932572
Coimbra,Figueira da Foz,Moinhos da Gândara,605,60521,60521001,1,10,110,6052100110,23,23,0,23,23,0,0,14,7,2,0,0,24,24,15,9,13,10,12,1,15,11,4,9,4,30,12,18,3,3,16,8,2730.752883434583,364442.3523001753
Coimbra,Figueira da Foz,Moinhos da Gândara,605,60518,60518001,1,31,131,6051800131,32,32,0,32,32,0,1,12,11,7,1,26,34,34,23,10,15,13,21,0,24,16,8,15,8,58,19,39,8,9,25,16,3273.665633957889,633680.2284488777
Coimbra,Figueira da Foz,Ferreira-a-Nova,605,60521,60521001,1,11,111,6052100111,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375.806871987068,109116.7118101074
Coimbra,Figueira da Foz,Ferreira-a-Nova,605,60521,60521001,1,12,112,6052100112,4,4,0,4,4,0,0,3,1,0,0,0,4,4,4,0,3,3,4,0,4,3,1,3,1,10,6,4,0,2,6,2,1162.659923932715,86915.79960996812
Coimbra,Figueira da Foz,Moinhos da Gândara,605,60518,60518001,1,32,132,6051800132,15,15,0,15,15,0,0,7,7,0,1,12,16,16,10,6,7,7,10,0,10,8,2,9,2,22,9,13,2,1,9,10,1576.768720091382,110670.371826264
Coimbra,Figueira da Foz,Ferreira-a-Nova,605,60521,60521001,1,14,114,6052100114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1663.978940325156,127870.6354535157
Coimbra,Figueira da Foz,Ferreira-a-Nova,605,60521,60521001,1,15,115,6052100115,14,13,1,14,14,0,1,6,4,3,0,2,18,18,16,2,10,11,12,0,16,10,6,11,6,38,16,22,6,2,20,10,1279.939893419519,64641.1600835335
Coimbra,Figueira da Foz,Quiaios,605,60524,60524002,2,33,233,6052400233,23,23,0,23,23,0,6,9,8,0,0,17,24,24,12,12,8,11,9,1,12,7,5,8,5,28,15,13,4,3,17,4,4732.051370428467,494714.2953928917
Coimbra,Montemor-o-Velho,Liceia,605,60521,60521001,1,16,116,6052100116,13,13,0,13,13,0,1,10,2,0,0,2,14,14,9,5,8,4,7,1,9,7,2,8,1,21,10,11,1,2,10,8,3337.340592829198,279597.2045733248
Coimbra,Figueira da Foz,Quiaios,605,60524,60524002,2,34,234,6052400234,13,13,0,13,13,0,1,2,9,1,0,7,13,13,7,6,3,5,6,0,7,7,0,5,0,12,5,7,0,0,5,7,1308.17241124724,81946.90695823559
Coimbra,Figueira da Foz,Ferreira-a-Nova,605,60515,60515001,1,19,119,6051500119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8029.359474468278,2519723.89769277
Coimbra,Soure,Samuel,615,61508,61508001,1,18,118,6150800118,26,25,1,26,26,0,10,9,5,2,0,14,31,31,23,8,12,19,21,0,23,16,7,14,4,45,19,26,3,4,20,18,5207.495917493927,613685.3799001448
Coimbra,Soure,Samuel,615,61508,61508001,1,19,119,6150800119,9,9,0,9,9,0,1,2,6,0,0,5,9,9,6,3,5,5,6,0,6,4,2,5,1,13,8,5,0,1,8,4,2963.91591797019,471312.3305041338
Coimbra,Soure,Samuel,615,61508,61508001,1,22,122,6150800122,4,4,0,4,4,0,0,0,3,1,0,0,4,4,4,0,3,4,4,0,4,0,4,4,2,14,8,6,2,1,11,0,702.1871632477714,27177.84288021401
Coimbra,Montemor-o-Velho,Liceia,610,61005,61005001,1,38,138,6100500138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4295.134497090126,750129.9053406587
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,1,101,6100200101,18,18,0,18,18,0,1,7,5,5,0,8,18,18,17,1,11,14,15,1,17,5,12,18,8,55,30,25,8,3,37,7,1927.18401308441,159089.6476695084
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,2,102,6100200102,2,2,0,2,2,0,0,1,1,0,0,1,4,4,2,2,1,2,2,0,2,0,2,2,1,7,3,4,1,0,6,0,442.3845526616349,11194.59285061682
Coimbra,Montemor-o-Velho,Liceia,610,61002,61002001,1,3,103,6100200103,11,11,0,11,11,0,2,6,0,3,0,10,11,11,7,4,4,5,7,0,7,3,4,6,3,21,9,12,2,2,10,7,1849.959424477649,133106.2142059239
Coimbra,Montemor-o-Velho,Liceia,610,61005,61005001,1,40,140,6100500140,19,19,0,19,19,0,1,11,3,3,1,11,19,19,15,4,12,9,13,0,15,6,9,14,9,43,22,21,8,6,18,11,1864.388072556716,121616.9696212742
Coimbra,Montemor-o-Velho,Liceia,610,61005,61005001,1,41,141,6100500141,8,8,0,8,8,0,0,3,3,2,0,3,8,8,8,0,3,6,8,0,8,3,5,7,5,22,9,13,2,4,11,5,2826.831828229052,364591.5052639912
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,6,106,6100200106,37,37,0,37,37,0,4,8,17,7,1,15,39,39,32,7,17,27,31,0,32,16,16,33,13,92,45,47,9,9,49,25,2522.583855830017,344144.3077941214
Coimbra,Montemor-o-Velho,Liceia,610,61002,61002001,1,7,107,6100200107,10,10,0,10,9,1,1,4,2,1,2,6,11,11,7,4,5,6,6,1,7,5,2,4,2,14,7,7,1,2,9,2,2742.635259738071,384958.6479629477
Coimbra,Montemor-o-Velho,Liceia,610,61005,61005001,1,42,142,6100500142,7,7,0,7,7,0,1,2,4,0,0,5,7,7,6,1,5,6,6,0,6,2,4,5,3,22,12,10,2,5,12,3,1712.204322711877,110593.1138832878
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,8,108,6100200108,11,11,0,11,11,0,0,9,1,0,1,10,12,12,9,3,4,6,9,0,9,6,3,7,0,20,12,8,0,0,13,7,2411.070101541718,310721.8086699445
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,9,109,6100200109,10,10,0,10,10,0,1,7,2,0,0,8,10,10,6,4,4,4,6,0,6,4,2,5,3,13,3,10,1,3,4,5,1396.337909183088,88242.52784228453
Coimbra,Montemor-o-Velho,Liceia,610,61002,61002001,1,4,104,6100200104,52,52,0,52,51,1,7,19,19,5,2,29,55,55,39,16,16,30,36,0,39,19,20,33,11,103,53,50,9,6,66,22,3533.656951226732,732121.9675659875
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,5,105,6100200105,13,13,0,13,13,0,1,9,2,0,1,10,13,13,10,3,9,7,9,0,10,4,6,9,2,26,10,16,3,0,9,14,1343.359617879693,92456.03780794848
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,12,112,6100200112,27,27,0,27,27,0,6,10,6,3,2,15,27,27,19,8,13,14,18,0,19,9,10,17,8,53,27,26,7,4,30,12,3124.272068174478,483091.9909188091
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002002,2,22,222,6100200222,21,21,0,21,21,0,4,13,1,3,0,14,23,23,14,9,8,12,12,0,14,8,6,11,4,39,18,21,4,2,23,10,2613.071535854228,291519.8870766333
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002002,2,23,223,6100200223,23,22,1,23,23,0,3,16,4,0,0,15,28,28,16,12,7,15,15,1,16,11,5,11,3,34,19,15,1,3,17,13,2151.728142762813,193387.7970174357
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002002,2,24,224,6100200224,22,22,0,22,22,0,5,9,7,1,0,6,22,22,13,9,6,12,13,0,13,10,3,11,3,29,15,14,2,2,11,14,2014.481472257456,218815.3196096099
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002002,2,25,225,6100200225,29,29,0,29,28,1,5,11,9,3,1,4,32,32,24,8,14,21,21,1,24,11,13,22,11,66,31,35,10,3,42,11,1499.652292512039,123904.2308543407
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002002,2,26,226,6100200226,26,26,0,26,26,0,1,19,3,3,0,18,26,26,18,8,11,12,16,0,18,7,11,21,8,62,33,29,7,5,30,20,2767.139850610695,365509.8878711117
Coimbra,Montemor-o-Velho,Liceia,610,61005,61005001,1,43,143,6100500143,4,4,0,4,4,0,0,1,3,0,0,3,4,4,2,2,1,1,2,0,2,0,2,2,1,8,5,3,0,1,7,0,3961.046824870531,588019.0662159395
Coimbra,Montemor-o-Velho,Liceia,610,61002,61002001,1,10,110,6100200110,27,27,0,27,27,0,5,14,5,2,1,18,30,30,19,11,10,15,15,1,19,10,9,14,5,45,23,22,3,4,25,13,2142.653549483872,209677.258749424
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002002,2,29,229,6100200229,15,15,0,15,15,0,3,4,6,2,0,6,15,15,12,3,5,12,11,0,12,3,9,12,5,39,20,19,4,3,25,7,2844.643388336591,220037.6543899735
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002002,2,31,231,6100200231,24,24,0,24,24,0,6,10,7,1,0,14,26,26,20,6,16,16,16,0,20,14,6,14,4,42,20,22,3,3,17,19,2587.359847060617,342511.7435700321
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,19,119,6100200119,30,30,0,30,30,0,0,14,12,4,0,6,31,31,26,5,10,22,24,0,26,11,15,24,8,71,36,35,5,7,41,18,2229.825153935705,253367.9012802709
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,20,120,6100200120,32,32,0,32,32,0,6,14,7,5,0,21,35,35,28,7,17,20,26,0,28,10,18,26,11,86,42,44,8,9,49,20,2815.748529906637,458509.7619408126
Coimbra,Montemor-o-Velho,Liceia,610,61005,61005001,1,45,145,6100500145,5,5,0,5,5,0,2,3,0,0,0,3,6,6,3,3,1,1,3,0,3,2,1,3,0,7,4,3,0,0,2,5,3044.717448612543,503105.5570030232
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,21,121,6100200121,36,36,0,36,35,1,4,14,13,4,1,25,38,38,25,13,12,20,22,2,25,13,12,24,13,72,32,40,11,7,39,15,2668.967378302116,478307.8726518943
Coimbra,Montemor-o-Velho,Liceia,610,61002,61002001,1,22,122,6100200122,29,29,0,29,29,0,3,10,8,6,2,16,30,30,20,10,8,13,19,0,20,11,9,16,9,52,29,23,5,7,28,12,2521.572491509628,266281.59093194
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,23,123,6100200123,12,12,0,12,12,0,2,6,4,0,0,11,13,13,8,4,4,7,6,0,9,4,5,6,5,23,14,9,3,4,12,4,3964.093224345655,735392.069587314
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,24,124,6100200124,17,17,0,17,17,0,0,12,4,0,1,15,17,17,9,8,2,7,7,0,9,5,4,7,3,21,10,11,3,1,9,8,1622.536329034422,148187.0641884426
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,26,126,6100200126,9,9,0,9,9,0,0,3,3,2,1,5,9,9,8,1,5,6,7,1,8,4,4,7,3,21,11,10,4,3,9,5,1438.27566218599,92136.9682210524
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,27,127,6100200127,21,21,0,21,21,0,2,6,8,4,1,11,22,22,15,7,10,10,13,0,15,9,6,11,6,36,16,20,3,5,17,11,2453.034538123509,293875.65077202
Coimbra,Montemor-o-Velho,Liceia,610,61002,61002002,2,1,201,6100200201,4,4,0,4,4,0,0,1,3,0,0,4,4,4,4,0,3,4,4,0,4,1,3,6,2,17,6,11,3,0,9,5,1697.9224151674,136501.7313871014
Coimbra,Montemor-o-Velho,Liceia,610,61005,61005001,1,46,146,6100500146,9,9,0,9,9,0,3,3,2,1,0,6,11,11,8,3,4,5,7,0,8,4,4,8,2,23,11,12,0,5,12,6,2651.314271069635,266269.3081085615
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,28,128,6100200128,7,7,0,7,7,0,1,2,3,1,0,5,7,7,5,2,5,3,5,0,5,3,2,4,2,15,7,8,1,3,5,6,1971.34436383256,113714.975530059
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,29,129,6100200129,35,35,0,35,35,0,3,15,11,6,0,27,36,36,28,8,19,20,27,1,28,16,12,26,10,77,42,35,5,8,47,17,3017.599829663137,518381.4092706226
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,30,130,6100200130,27,27,0,27,27,0,1,11,11,4,0,10,30,30,23,7,9,17,20,1,23,13,10,18,7,55,27,28,6,4,30,15,3075.442372745397,447133.5484402688
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002002,2,3,203,6100200203,19,19,0,19,19,0,4,9,4,2,0,16,20,20,15,5,9,7,11,0,15,5,10,15,9,47,25,22,5,8,24,10,2497.999326487272,286503.2561422188
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002002,2,4,204,6100200204,11,11,0,11,10,1,2,4,2,2,1,7,11,11,9,2,4,6,8,0,9,4,5,9,2,26,13,13,3,1,12,10,1630.825772035684,133119.2523642032
Coimbra,Soure,Samuel,615,61508,61508001,1,15,115,6150800115,9,9,0,9,9,0,0,3,4,2,0,4,9,9,8,1,5,7,8,0,8,2,6,7,4,25,13,12,2,4,13,6,1187.79061005632,71923.9458744787
Coimbra,Montemor-o-Velho,Montemor-o-Velho e Gatões,610,61005,61005001,1,2,102,6100500102,3,3,0,3,3,0,0,2,1,0,0,1,3,3,3,0,2,2,3,0,3,2,1,2,1,9,3,6,2,0,5,2,3541.803193943428,666492.376726663
Coimbra,Figueira da Foz,Moinhos da Gândara,605,60515,60515002,2,23,223,6051500223,26,26,0,26,26,0,0,13,11,2,0,5,26,26,17,9,12,13,15,0,17,9,8,16,5,43,20,23,2,3,20,18,3203.294845387281,445741.6052165781
Coimbra,Figueira da Foz,Bom Sucesso,605,60515,60515002,2,27,227,6051500227,10,10,0,10,10,0,1,6,2,1,0,0,10,10,7,3,5,7,6,0,7,4,3,5,2,16,9,7,2,1,10,3,1218.824539625874,85700.51572136454
Coimbra,Montemor-o-Velho,Liceia,605,60521,60521001,1,41,141,6052100141,9,9,0,9,8,1,0,5,1,3,0,0,9,9,7,2,6,5,7,0,7,4,3,6,1,18,10,8,2,0,8,8,2121.555645010905,186723.4358721052
Coimbra,Figueira da Foz,Bom Sucesso,605,60515,60515002,2,28,228,6051500228,32,31,0,32,32,0,2,15,8,4,3,4,32,31,21,10,12,18,20,1,21,17,4,15,4,65,28,37,4,3,21,37,2494.192252588119,364406.794712548
Coimbra,Figueira da Foz,Ferreira-a-Nova,605,60521,60521001,1,42,142,6052100142,17,17,0,17,16,1,0,8,4,3,2,1,19,19,15,4,9,13,13,0,15,9,6,13,6,40,21,19,5,5,22,8,1550.975913168936,132686.3179692562
Coimbra,Figueira da Foz,Bom Sucesso,605,60515,60515002,2,29,229,6051500229,32,31,1,32,32,0,5,17,5,4,1,9,36,36,23,13,18,16,19,1,23,12,11,14,8,56,26,30,7,5,34,10,1897.117285752514,94226.99836783318
Coimbra,Figueira da Foz,Bom Sucesso,605,60515,60515002,2,30,230,6051500230,11,11,0,11,11,0,1,8,2,0,0,4,11,11,3,8,2,3,3,0,3,3,0,0,0,3,0,3,0,0,0,3,2280.381431638087,193050.3875328893
Coimbra,Figueira da Foz,Bom Sucesso,605,60515,60515001,1,1,101,6051500101,12,12,0,12,12,0,0,8,3,1,0,3,14,14,7,7,7,5,6,0,7,4,3,3,2,16,6,10,3,2,7,4,923.8270374218529,40903.27354554768
Coimbra,Figueira da Foz,Ferreira-a-Nova,605,60521,60521001,1,44,144,6052100144,5,5,0,5,5,0,0,2,2,1,0,0,6,6,3,3,2,3,3,0,3,1,2,5,2,11,6,5,3,0,4,4,1070.796851406379,60968.94908078091
Coimbra,Figueira da Foz,Ferreira-a-Nova,605,60515,60515002,2,31,231,6051500231,5,5,0,5,5,0,1,2,0,2,0,2,5,5,3,2,2,2,3,0,3,0,3,5,3,14,6,8,3,1,7,3,3480.665854299272,571496.2296983575
Coimbra,Figueira da Foz,Bom Sucesso,605,60515,60515002,2,32,232,6051500232,19,19,0,19,19,0,0,14,4,1,0,9,20,20,16,4,11,15,11,1,16,7,9,14,5,44,23,21,5,2,29,8,1746.124763364201,171636.3815152014
Coimbra,Figueira da Foz,Bom Sucesso,605,60515,60515002,2,33,233,6051500233,3,3,0,3,3,0,0,1,0,2,0,1,3,3,3,0,1,3,3,0,3,2,1,3,1,8,4,4,1,1,4,2,3508.740030126295,690233.4546140515
Coimbra,Figueira da Foz,Ferreira-a-Nova,605,60521,60521001,1,45,145,6052100145,35,35,0,35,35,0,1,15,14,4,1,3,38,38,27,11,19,20,25,0,27,16,11,23,9,68,31,37,6,6,41,15,2845.420179757403,296763.6612010645
Coimbra,Figueira da Foz,Ferreira-a-Nova,605,60521,60521001,1,46,146,6052100146,15,15,0,15,15,0,2,8,2,3,0,0,16,16,12,4,7,10,12,0,12,8,4,9,3,29,13,16,5,2,13,9,1586.946954716767,132246.4743111182
Coimbra,Figueira da Foz,Bom Sucesso,605,60515,60515001,1,2,102,6051500102,30,30,0,30,30,0,1,13,10,5,1,4,31,31,18,13,17,17,17,0,18,10,8,15,7,48,22,26,8,6,21,13,1833.378718591952,111473.0924312501
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002002,2,5,205,6100200205,11,11,0,11,11,0,1,7,2,0,1,6,12,12,8,4,3,6,7,0,8,4,4,7,3,23,11,12,2,2,12,7,1438.38642327781,111197.8362559937
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002001,1,32,132,6100200132,22,22,0,22,22,0,1,12,5,3,1,6,23,23,19,4,9,14,18,0,19,9,10,18,7,50,23,27,5,4,26,15,3375.287575626221,638179.0632110997
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002002,2,10,210,6100200210,9,9,0,9,9,0,1,3,3,2,0,6,9,9,5,4,3,4,5,0,5,2,3,6,1,14,6,8,1,0,8,5,2078.116030006599,236795.3043150355
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002002,2,11,211,6100200211,13,13,0,13,13,0,1,8,3,1,0,7,13,13,10,3,2,9,10,0,10,5,5,8,4,26,14,12,1,4,13,8,1849.119731936428,142222.1239930804
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002002,2,12,212,6100200212,6,6,0,6,6,0,0,4,1,1,0,4,6,6,2,4,0,1,1,0,2,1,1,2,0,5,2,3,0,0,3,2,877.2286204347066,47823.71641113097
Coimbra,Montemor-o-Velho,Arazede,610,61002,61002002,2,13,213,6100200213,17,17,0,17,17,0,2,10,2,2,1,11,17,17,14,3,9,11,13,0,14,9,5,13,5,35,14,21,4,1,21,9,2071.624036934626,214397.8036572755
